ticker,event_ticker,category,side,contracts,maker_contracts,taker_contracts,avg_entry_price_cents,basis_cents,fees_cents,net_pnl_cents,return,entry_ts,exit_ts,holding_s,result
HIGHNY-24JUL06-B90.5,HIGHNY-24JUL06,Climate and Weather,yes,11,0,11,90.0,990,7,-997,-1.007070707070707,1720293731,1720358400,64669,no
HIGHNY-24JUL12-B81.5,HIGHNY-24JUL12,Climate and Weather,yes,7,0,7,95.0,665,3,-668,-1.0045112781954888,1720808759,1720875780,67021,no
HIGHNY-24JUL16-B94.5,HIGHNY-24JUL16,Climate and Weather,yes,29,0,29,96.0,2784,8,108,0.03879310344827586,1721163663,1721221500,57837,yes
HIGHNY-24JUL16-T92,HIGHNY-24JUL16,Climate and Weather,yes,13,0,13,78.0,1014,16,-1030,-1.0157790927021697,1721142368,1721221500,79132,no
HIGHNY-24JUL20-B84.5,HIGHNY-24JUL20,Climate and Weather,yes,11,0,11,84.0,924,11,-935,-1.0119047619047619,1721510375,1721576340,65965,no
HIGHNY-24JUL30-B85.5,HIGHNY-24JUL30,Climate and Weather,yes,24,0,24,90.0,2160,16,-2176,-1.0074074074074073,1722359996,1722436860,76864,no
HIGHNY-24JUN15-B82.5,HIGHNY-24JUN15,Climate and Weather,yes,1,0,1,50.0,50,2,-52,-1.04,1718487788,1718542920,55132,no
HIGHNY-24JUN23-B93.5,HIGHNY-24JUN23,Climate and Weather,yes,11,0,11,92.0,1012,6,-1018,-1.0059288537549407,1719171098,1719235200,64102,no
HIGHNY-24JUN24-B82.5,HIGHNY-24JUN24,Climate and Weather,yes,5,0,5,68.0,340,8,-348,-1.0235294117647058,1719241198,1719320880,79682,no
HIGHNY-24MAR13-T64,HIGHNY-24MAR13,Climate and Weather,yes,15,0,15,96.0,1440,5,55,0.03819444444444445,1710362730,1710422640,59910,yes
HIGHNY-24MAR14-B73.5,HIGHNY-24MAR14,Climate and Weather,yes,6,0,6,97.0,582,2,16,0.027491408934707903,1710453508,1710509100,55592,yes
HIGHNY-24MAR25-B50.5,HIGHNY-24MAR25,Climate and Weather,yes,3,0,3,97.0,291,1,-292,-1.0034364261168385,1711398980,1711461360,62380,no
HIGHNY-24MAR30-B59.5,HIGHNY-24MAR30,Climate and Weather,yes,2,0,2,67.0,134,4,-138,-1.0298507462686568,1711809109,1711891320,82211,no
HIGHNY-24MAY01-T73,HIGHNY-24MAY01,Climate and Weather,yes,2,0,2,97.0,194,1,5,0.02577319587628866,1714577813,1714654920,77107,yes
HIGHNY-24MAY04-B65.5,HIGHNY-24MAY04,Climate and Weather,yes,8,0,8,50.0,400,14,-414,-1.035,1714852769,1714916340,63571,no
HIGHNY-24MAY06-T73,HIGHNY-24MAY06,Climate and Weather,yes,2,0,2,90.0,180,2,-182,-1.011111111111111,1715019607,1715087220,67613,no
HIGHNY-24MAY09-B71.5,HIGHNY-24MAY09,Climate and Weather,yes,2,0,2,94.0,188,1,-189,-1.0053191489361701,1715275053,1715346360,71307,no
HIGHNY-24MAY16-B63.5,HIGHNY-24MAY16,Climate and Weather,yes,1,0,1,95.0,95,1,4,0.042105263157894736,1715900936,1715950860,49924,yes
HIGHNY0-21JUL30-T80,HIGHNY0-21JUL30,World,yes,100,0,100,92.0,9200,52,748,0.08130434782608696,1627657307,1627832100,174793,yes
PROLLS-23APR-T0,PROLLS-23APR,Economics,yes,1,0,1,95.0,95,1,4,0.042105263157894736,1682634345,1683306241,671896,yes
RECNC-22NOV8,RECNC,Politics,yes,26,0,26,93.0,2418,12,170,0.07030603804797353,1659018038,1660143900,1125862,yes
TIKTOKSELL-24-DEC31,TIKTOKSELL-24,Politics,yes,24,0,24,92.0,2208,13,179,0.08106884057971014,1713457159,1714064940,607781,yes
U3-23NOV-T3.6,U3-23NOV,Economics,yes,2,0,2,96.0,192,1,7,0.036458333333333336,1701907693,1702058580,150887,yes
