ticker,event_ticker,category,side,contracts,maker_contracts,taker_contracts,avg_entry_price_cents,basis_cents,fees_cents,net_pnl_cents,return,entry_ts,exit_ts,holding_s,result,settle_ts,flb_train_ticker,subwindow
KXCBDECISIONJAPAN-25DEC18-HOLD,KXCBDECISIONJAPAN-25DEC18,Economics,no,110,110,0,97.0,10670,0,330,0.030927835051546393,1766095015,1766426696,331681,no,1766426696,False,CLEAN
KXCBDECISIONJAPAN-25DEC18-H2140,KXCBDECISIONJAPAN-25DEC18,Economics,yes,3,3,0,97.0,291,0,9,0.030927835051546393,1766100291,1766426696,326405,yes,1766426696,False,CLEAN
KXCBDECISIONJAPAN-25DEC18-H40P,KXCBDECISIONJAPAN-25DEC18,Economics,no,354,354,0,95.0,33630,0,1770,0.05263157894736842,1766102400,1766426696,324296,no,1766426696,False,CLEAN
KXHIGHNY-25DEC18-B54.5,KXHIGHNY-25DEC18,Climate and Weather,no,312,312,0,98.0,30576,0,624,0.02040816326530612,1766102400,1766149361,46961,no,1766149361,False,CLEAN
KXEPSTEIN-26-1,KXEPSTEIN-26,Politics,yes,3,3,0,95.0,285,0,15,0.05263157894736842,1766167786,1766189409,21623,yes,1766189409,False,CLEAN
KXEPSTEIN-26-29,KXEPSTEIN-26,Politics,yes,29,29,0,91.0,2639,0,261,0.0989010989010989,1766170178,1766189461,19283,yes,1766189461,False,CLEAN
KXEPSTEIN-26,KXEPSTEIN-26,Politics,yes,464,464,0,93.0,43152,0,3248,0.07526881720430108,1766176698,1766189389,12691,yes,1766189389,False,CLEAN
KXEPSTEIN-26-DEC25,KXEPSTEIN-26,Politics,yes,464,464,0,93.0,43152,0,3248,0.07526881720430108,1766179269,1766189371,10102,yes,1766189371,False,CLEAN
KXHIGHCHI-25DEC19-B26.5,KXHIGHCHI-25DEC19,Climate and Weather,no,163,163,0,97.0,15811,0,489,0.030927835051546393,1766196000,1766235691,39691,no,1766235691,False,CLEAN
KXAAAGASW-25DEC22-2.906,KXAAAGASW-25DEC22,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1766372237,1766435906,63669,no,1766435906,False,CLEAN
KXHIGHNY-25DEC22-B38.5,KXHIGHNY-25DEC22,Climate and Weather,yes,367,367,0,98.0,35966,0,734,0.02040816326530612,1766462400,1766494929,32529,yes,1766494929,False,CLEAN
KXHIGHPHIL-25DEC23-B43.5,KXHIGHPHIL-25DEC23,Climate and Weather,no,154,154,0,94.0,14476,0,924,0.06382978723404255,1766534400,1766578039,43639,no,1766578039,False,CLEAN
KXHIGHNY-25DEC23-B42.5,KXHIGHNY-25DEC23,Climate and Weather,no,73,73,0,94.0,6862,0,438,0.06382978723404255,1766538000,1766581329,43329,no,1766581329,False,CLEAN
KXHIGHPHIL-25DEC23-B45.5,KXHIGHPHIL-25DEC23,Climate and Weather,no,55,55,0,98.0,5390,0,110,0.02040816326530612,1766541600,1766578039,36439,no,1766578039,False,CLEAN
KXHIGHLAX-25DEC23-B62.5,KXHIGHLAX-25DEC23,Climate and Weather,yes,144,144,0,94.0,13536,0,-13536,-1.0,1766545769,1766579539,33770,no,1766579539,False,CLEAN
KXHIGHLAX-25DEC23-B66.5,KXHIGHLAX-25DEC23,Climate and Weather,no,123,123,0,97.0,11931,0,369,0.030927835051546393,1766559600,1766579539,19939,no,1766579539,False,CLEAN
KXHIGHCHI-25DEC24-B46.5,KXHIGHCHI-25DEC24,Climate and Weather,yes,184,184,0,96.0,17664,0,736,0.041666666666666664,1766624400,1766667719,43319,yes,1766667719,False,CLEAN
KXHIGHCHI-25DEC25-B44.5,KXHIGHCHI-25DEC25,Climate and Weather,yes,198,198,0,95.0,18810,0,990,0.05263157894736842,1766714400,1766754129,39729,yes,1766754129,False,CLEAN
KXHIGHNY-25DEC26-B33.5,KXHIGHNY-25DEC26,Climate and Weather,no,12,12,0,96.0,1152,0,48,0.041666666666666664,1766804400,1766840521,36121,no,1766840521,False,CLEAN
KXHIGHLAX-25DEC26-B62.5,KXHIGHLAX-25DEC26,Climate and Weather,yes,75,75,0,98.0,7350,0,150,0.02040816326530612,1766815200,1766838721,23521,yes,1766838721,False,CLEAN
KXEOWEEK-25DEC27,KXEOWEEK-25DEC27,Politics,no,26,26,0,96.0,2496,0,104,0.041666666666666664,1766880000,1768168727,1288727,no,1768168727,False,CLEAN
KXHIGHCHI-25DEC27-B49.5,KXHIGHCHI-25DEC27,Climate and Weather,no,147,147,0,90.0,13230,0,1470,0.1111111111111111,1766883600,1766926961,43361,no,1766926961,False,CLEAN
KXHIGHPHIL-25DEC27-B37.5,KXHIGHPHIL-25DEC27,Climate and Weather,no,8,8,0,98.0,784,0,16,0.02040816326530612,1766890800,1766923871,33071,no,1766923871,False,CLEAN
KXHIGHNY-25DEC28-B41.5,KXHIGHNY-25DEC28,Climate and Weather,no,520,520,0,96.0,49920,0,2080,0.041666666666666664,1766966400,1767013301,46901,no,1767013301,False,CLEAN
KXAAAGASW-25DEC29-2.855,KXAAAGASW-25DEC29,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1766969277,1767022201,52924,no,1767022201,False,CLEAN
KXHIGHPHIL-25DEC28-B43.5,KXHIGHPHIL-25DEC28,Climate and Weather,no,88,88,0,95.0,8360,0,440,0.05263157894736842,1766970000,1767022151,52151,no,1767022151,False,CLEAN
KXHIGHCHI-25DEC30-B30.5,KXHIGHCHI-25DEC30,Climate and Weather,no,8,8,0,97.0,776,0,24,0.030927835051546393,1767153600,1767186351,32751,no,1767186351,False,CLEAN
KXTOP3WEALTH-25DEC31-MZUC,KXTOP3WEALTH-25DEC31,Economics,no,10,10,0,96.0,960,0,40,0.041666666666666664,1767176347,1767225086,48739,no,1767225086,False,CLEAN
KXLLM1-25DEC31-GOOG,KXLLM1-25DEC31,Science and Technology,yes,362,362,0,98.0,35476,13,711,0.020041718344796483,1767178180,1767213802,35622,yes,1767213802,False,CLEAN
KXLLM1-25DEC31-OAI,KXLLM1-25DEC31,Science and Technology,no,505,505,0,98.0,49490,18,992,0.02004445342493433,1767179142,1767213802,34660,no,1767213802,False,CLEAN
KXGOLDCARDS-25-T1,KXGOLDCARDS-25,Politics,yes,10,10,0,97.0,970,0,30,0.030927835051546393,1767188807,1767252696,63889,yes,1767252696,False,CLEAN
KXOILRIGS-25-475,KXOILRIGS-25,Economics,no,31,31,0,98.0,3038,0,62,0.02040816326530612,1767191157,1767248026,56869,no,1767248026,False,CLEAN
KXWLEADER-25-JT,KXWLEADER-25,Politics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1767225600,1767253456,27856,no,1767253456,False,CLEAN
KXHIGHNY-25DEC31-B35.5,KXHIGHNY-25DEC31,Climate and Weather,no,70,70,0,98.0,6860,0,140,0.02040816326530612,1767229200,1767272535,43335,no,1767272535,False,CLEAN
KXHIGHPHIL-25DEC31-B35.5,KXHIGHPHIL-25DEC31,Climate and Weather,yes,7,7,0,90.0,630,0,70,0.1111111111111111,1767232800,1767269235,36435,yes,1767269235,False,CLEAN
KXABRAHAMSY-26-JAN01,KXABRAHAMSY-26,Politics,no,35,35,0,98.0,3430,0,70,0.02040816326530612,1767250800,1767261906,11106,no,1767261906,False,CLEAN
KXAPRPOTUSEOY-26JAN01-44.45,KXAPRPOTUSEOY-26JAN01,Politics,no,31,31,0,94.0,2914,0,186,0.06382978723404255,1767268800,1767287435,18635,no,1767287435,False,CLEAN
KXAPRPOTUSEOY-26JAN01-42.45,KXAPRPOTUSEOY-26JAN01,Politics,no,54,54,0,95.0,5130,0,270,0.05263157894736842,1767272400,1767287435,15035,no,1767287435,False,CLEAN
KXAPRPOTUSEOY-26JAN01-43.45,KXAPRPOTUSEOY-26JAN01,Politics,yes,29,29,0,97.0,2813,0,87,0.030927835051546393,1767279600,1767287435,7835,yes,1767287435,False,CLEAN
KXHIGHCHI-26JAN01-B22.5,KXHIGHCHI-26JAN01,Climate and Weather,no,324,324,0,94.0,30456,0,1944,0.06382978723404255,1767315600,1767358905,43305,no,1767358905,False,CLEAN
KXMAMDANISWEARING-26JAN01-BLAN,KXMAMDANISWEARING-26JAN01,Politics,yes,510,510,0,98.0,49980,0,1020,0.02040816326530612,1767319200,1767340715,21515,yes,1767340715,False,CLEAN
KXMAMDANISWEARING-26JAN01-LKHA,KXMAMDANISWEARING-26JAN01,Politics,yes,443,443,0,97.0,42971,0,1329,0.030927835051546393,1767319200,1767340705,21505,yes,1767340705,False,CLEAN
KXMADUROOUT-NMAD-26FEB01,KXMADUROOUT-NMAD,Elections,yes,515,515,0,97.0,49955,0,1545,0.030927835051546393,1767484800,1767491100,6300,yes,1767491100,False,CLEAN
KXMADUROOUT-NMAD-26MAR01,KXMADUROOUT-NMAD,Elections,yes,515,515,0,97.0,49955,0,1545,0.030927835051546393,1767488400,1767491169,2769,yes,1767491169,False,CLEAN
KXAAAGASW-26JAN05-2.825,KXAAAGASW-26JAN05,Economics,no,526,526,0,95.0,49970,0,2630,0.05263157894736842,1767574800,1767630739,55939,no,1767630739,False,CLEAN
KXHIGHCHI-26JAN04-T36,KXHIGHCHI-26JAN04,Climate and Weather,no,10,10,0,98.0,980,0,20,0.02040816326530612,1767574800,1767629989,55189,no,1767629989,False,CLEAN
KXHIGHCHI-26JAN04-B33.5,KXHIGHCHI-26JAN04,Climate and Weather,yes,510,510,0,98.0,49980,0,1020,0.02040816326530612,1767578400,1767629989,51589,yes,1767629989,False,CLEAN
KXHIGHCHI-26JAN04-B35.5,KXHIGHCHI-26JAN04,Climate and Weather,no,40,40,0,96.0,3840,0,160,0.041666666666666664,1767578400,1767629989,51589,no,1767629989,False,CLEAN
KXHIGHLAX-26JAN04-B62.5,KXHIGHLAX-26JAN04,Climate and Weather,yes,53,53,0,98.0,5194,0,106,0.02040816326530612,1767596400,1767628029,31629,yes,1767628029,False,CLEAN
KXHIGHLAX-26JAN04-B64.5,KXHIGHLAX-26JAN04,Climate and Weather,no,4,4,0,98.0,392,0,8,0.02040816326530612,1767596400,1767628029,31629,no,1767628029,False,CLEAN
KXHIGHNY-26JAN05-B39.5,KXHIGHNY-26JAN05,Climate and Weather,no,520,520,0,96.0,49920,0,-49920,-1.0,1767657600,1767704549,46949,yes,1767704549,False,CLEAN
KXHIGHPHIL-26JAN05-B41.5,KXHIGHPHIL-26JAN05,Climate and Weather,no,20,20,0,97.0,1940,0,60,0.030927835051546393,1767668400,1767701259,32859,no,1767701259,False,CLEAN
KXHIGHNY-26JAN05-T40,KXHIGHNY-26JAN05,Climate and Weather,no,406,406,0,92.0,37352,0,3248,0.08695652173913043,1767672000,1767704549,32549,no,1767704549,False,CLEAN
KXHIGHLAX-26JAN05-B65.5,KXHIGHLAX-26JAN05,Climate and Weather,no,114,114,0,97.0,11058,0,342,0.030927835051546393,1767675600,1767715389,39789,no,1767715389,False,CLEAN
KXHIGHLAX-26JAN07-B67.5,KXHIGHLAX-26JAN07,Climate and Weather,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1767841200,1767875543,34343,no,1767875543,False,CLEAN
KXACAHOUSEVOTE-27JAN01-240,KXACAHOUSEVOTE-27JAN01,Politics,no,515,515,0,97.0,49955,0,1545,0.030927835051546393,1767898800,1767916517,17717,no,1767916517,False,CLEAN
KXAPRPOTUS-26JAN09-42.0,KXAPRPOTUS-26JAN09,Politics,no,23,23,0,98.0,2254,0,46,0.02040816326530612,1767960000,1767985562,25562,no,1767985562,False,CLEAN
KXAPRPOTUS-26JAN09-43.35,KXAPRPOTUS-26JAN09,Politics,no,9,9,0,94.0,846,0,54,0.06382978723404255,1767960000,1767985562,25562,no,1767985562,False,CLEAN
KXU3-25DEC-T4.7,KXU3-25DEC,Economics,no,3,3,0,94.0,282,1,17,0.06028368794326241,1767963600,1767994622,31022,no,1767994622,False,CLEAN
KXAPRPOTUS-26JAN09-43.75,KXAPRPOTUS-26JAN09,Politics,no,25,25,0,93.0,2325,0,175,0.07526881720430108,1767967200,1767985562,18362,no,1767985562,False,CLEAN
KXHIGHPHIL-26JAN09-B57.5,KXHIGHPHIL-26JAN09,Climate and Weather,no,531,531,0,94.0,49914,0,-49914,-1.0,1768003200,1768062457,59257,yes,1768062457,False,CLEAN
KXHIGHNY-26JAN09-B55.5,KXHIGHNY-26JAN09,Climate and Weather,no,515,515,0,97.0,49955,0,1545,0.030927835051546393,1768006800,1768050117,43317,no,1768050117,False,CLEAN
KXHIGHPHIL-26JAN09-B59.5,KXHIGHPHIL-26JAN09,Climate and Weather,no,209,209,0,98.0,20482,0,418,0.02040816326530612,1768017600,1768062457,44857,no,1768062457,False,CLEAN
KXHIGHLAX-26JAN09-B62.5,KXHIGHLAX-26JAN09,Climate and Weather,yes,149,149,0,97.0,14453,0,447,0.030927835051546393,1768021200,1768048327,27127,yes,1768048327,False,CLEAN
KXHIGHLAX-26JAN09-B66.5,KXHIGHLAX-26JAN09,Climate and Weather,no,137,137,0,98.0,13426,0,274,0.02040816326530612,1768024800,1768048327,23527,no,1768048327,False,CLEAN
KXEOWEEK-26JAN10,KXEOWEEK-26JAN10,Politics,yes,526,526,0,95.0,49970,0,2630,0.05263157894736842,1768100400,1768319468,219068,yes,1768319468,False,CLEAN
KXAAAGASW-26JAN12-2.812,KXAAAGASW-26JAN12,Economics,no,515,515,0,97.0,49955,0,1545,0.030927835051546393,1768176000,1768230297,54297,no,1768230297,False,CLEAN
KXCPICOMBO-25DEC-0231,KXCPICOMBO-25DEC,Economics,no,78,78,0,91.0,7098,0,702,0.0989010989010989,1768302000,1768327188,25188,no,1768327188,False,CLEAN
KXCPI-25DEC-T0.4,KXCPI-25DEC,Economics,no,62,62,0,91.0,5642,9,549,0.09730591988656505,1768309200,1768322895,13695,no,1768322895,False,CLEAN
KXCPIYOY-25DEC-T2.5,KXCPIYOY-25DEC,Economics,yes,75,75,0,92.0,6900,10,590,0.08550724637681159,1768309200,1768322208,13008,yes,1768322208,False,CLEAN
KXCPIYOY-25DEC-T2.9,KXCPIYOY-25DEC,Economics,no,54,54,0,94.0,5076,6,318,0.06264775413711583,1768309200,1768322208,13008,no,1768322208,False,CLEAN
KXNYCRENTSY-25-T5,KXNYCRENTSY-25,Economics,yes,11,11,0,96.0,1056,0,44,0.041666666666666664,1768327200,1768339558,12358,yes,1768339558,False,CLEAN
KXHIGHTSFO-26JAN15-B68.5,KXHIGHTSFO-26JAN15,Climate and Weather,no,62,62,0,97.0,6014,0,186,0.030927835051546393,1768532400,1768578613,46213,no,1768578613,False,CLEAN
KXHIGHNY-26JAN16-B33.5,KXHIGHNY-26JAN16,Climate and Weather,yes,158,158,0,97.0,15326,0,474,0.030927835051546393,1768614876,1768654910,40034,yes,1768654910,False,CLEAN
KXHIGHNY-26JAN16-B35.5,KXHIGHNY-26JAN16,Climate and Weather,no,330,330,0,97.0,32010,0,990,0.030927835051546393,1768616303,1768654910,38607,no,1768654910,False,CLEAN
KXHIGHLAX-26JAN16-T81,KXHIGHLAX-26JAN16,Climate and Weather,no,106,106,0,97.0,10282,0,318,0.030927835051546393,1768630968,1768653110,22142,no,1768653110,False,CLEAN
KXHIGHNY-26JAN17-B38.5,KXHIGHNY-26JAN17,Climate and Weather,yes,205,205,0,95.0,19475,0,1025,0.05263157894736842,1768694400,1768741310,46910,yes,1768741310,False,CLEAN
KXHIGHPHIL-26JAN17-B40.5,KXHIGHPHIL-26JAN17,Climate and Weather,yes,4,4,0,97.0,388,0,12,0.030927835051546393,1768694400,1768755190,60790,yes,1768755190,False,CLEAN
KXHIGHTNOLA-26JAN17-B60.5,KXHIGHTNOLA-26JAN17,Climate and Weather,no,16,16,0,94.0,1504,0,96,0.06382978723404255,1768698000,1768739490,41490,no,1768739490,False,CLEAN
KXHIGHTSFO-26JAN17-T68,KXHIGHTSFO-26JAN17,Climate and Weather,no,33,33,0,95.0,3135,0,165,0.05263157894736842,1768708800,1768739490,30690,no,1768739490,False,CLEAN
KXHIGHTDC-26JAN17-B42.5,KXHIGHTDC-26JAN17,Climate and Weather,yes,139,139,0,96.0,13344,0,556,0.041666666666666664,1768712400,1768739500,27100,yes,1768739500,False,CLEAN
KXHIGHTSFO-26JAN17-B63.5,KXHIGHTSFO-26JAN17,Climate and Weather,no,20,20,0,91.0,1820,0,180,0.0989010989010989,1768712400,1768739490,27090,no,1768739490,False,CLEAN
KXHIGHTSFO-26JAN17-B67.5,KXHIGHTSFO-26JAN17,Climate and Weather,no,148,148,0,98.0,14504,0,296,0.02040816326530612,1768712400,1768739490,27090,no,1768739490,False,CLEAN
KXAAAGASW-26JAN19-2.830,KXAAAGASW-26JAN19,Economics,no,526,526,0,95.0,49970,0,2630,0.05263157894736842,1768784400,1768847670,63270,no,1768847670,False,CLEAN
KXHIGHNY-26JAN18-B35.5,KXHIGHNY-26JAN18,Climate and Weather,yes,459,459,0,97.0,44523,0,1377,0.030927835051546393,1768784400,1768827700,43300,yes,1768827700,False,CLEAN
KXHIGHCHI-26JAN18-B19.5,KXHIGHCHI-26JAN18,Climate and Weather,yes,65,65,0,93.0,6045,0,455,0.07526881720430108,1768788000,1768827700,39700,yes,1768827700,False,CLEAN
KXAAAGASW-26JAN19-2.850,KXAAAGASW-26JAN19,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1768791600,1768847670,56070,no,1768847670,False,CLEAN
KXAAAGASW-26JAN19-2.796,KXAAAGASW-26JAN19,Economics,yes,464,464,0,93.0,43152,0,3248,0.07526881720430108,1768795200,1768842670,47470,yes,1768842670,False,CLEAN
KXHIGHTSFO-26JAN18-B66.5,KXHIGHTSFO-26JAN18,Climate and Weather,no,18,18,0,96.0,1728,0,72,0.041666666666666664,1768809600,1768825900,16300,no,1768825900,False,CLEAN
KXHIGHLAX-26JAN19-T76,KXHIGHLAX-26JAN19,Climate and Weather,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1768887715,1768912300,24585,no,1768912300,False,CLEAN
KXHIGHDEN-26JAN19-B42.5,KXHIGHDEN-26JAN19,Climate and Weather,no,120,120,0,98.0,11760,0,240,0.02040816326530612,1768888800,1768910790,21990,no,1768910790,False,CLEAN
KXHIGHCHI-26JAN20-T27,KXHIGHCHI-26JAN20,Climate and Weather,no,90,90,0,98.0,8820,0,180,0.02040816326530612,1768960800,1769000484,39684,no,1769000484,False,CLEAN
KXHIGHNY-26JAN21-T40,KXHIGHNY-26JAN21,Climate and Weather,no,170,170,0,97.0,16490,0,510,0.030927835051546393,1769040000,1769086930,46930,no,1769086930,False,CLEAN
KXHIGHCHI-26JAN21-B32.5,KXHIGHCHI-26JAN21,Climate and Weather,yes,335,335,0,98.0,32830,0,670,0.02040816326530612,1769054400,1769086929,32529,yes,1769086929,False,CLEAN
KXHIGHCHI-26JAN21-T35,KXHIGHCHI-26JAN21,Climate and Weather,no,136,136,0,97.0,13192,0,408,0.030927835051546393,1769054400,1769086929,32529,no,1769086929,False,CLEAN
KXHIGHPHIL-26JAN21-T41,KXHIGHPHIL-26JAN21,Climate and Weather,no,2,2,0,92.0,184,0,16,0.08695652173913043,1769054400,1769098849,44449,no,1769098849,False,CLEAN
KXCBDECISIONJAPAN-26JAN22-H25,KXCBDECISIONJAPAN-26JAN22,Economics,no,515,515,0,97.0,49955,0,1545,0.030927835051546393,1769122800,1769147409,24609,no,1769147409,False,CLEAN
KXCBDECISIONJAPAN-26JAN22-HOLD,KXCBDECISIONJAPAN-26JAN22,Economics,yes,319,319,0,97.0,30943,0,957,0.030927835051546393,1769126400,1769147409,21009,yes,1769147409,False,CLEAN
KXHIGHLAX-26JAN22-B64.5,KXHIGHLAX-26JAN22,Climate and Weather,no,42,42,0,94.0,3948,0,252,0.06382978723404255,1769137200,1769171499,34299,no,1769171499,False,CLEAN
KXHIGHLAX-26JAN22-B62.5,KXHIGHLAX-26JAN22,Climate and Weather,yes,73,73,0,98.0,7154,0,146,0.02040816326530612,1769140800,1769171499,30699,yes,1769171499,False,CLEAN
KXHIGHCHI-26JAN24-B11.5,KXHIGHCHI-26JAN24,Climate and Weather,no,442,442,0,98.0,43316,0,884,0.02040816326530612,1769302800,1769346120,43320,no,1769346120,False,CLEAN
KXHIGHPHIL-26JAN24-B18.5,KXHIGHPHIL-26JAN24,Climate and Weather,yes,51,51,0,92.0,4692,0,-4692,-1.0,1769302800,1769342819,40019,no,1769342819,False,CLEAN
KXHIGHTNOLA-26JAN24-B68.5,KXHIGHTNOLA-26JAN24,Climate and Weather,no,25,25,0,93.0,2325,0,-2325,-1.0,1769302800,1769344289,41489,yes,1769344289,False,CLEAN
KXHIGHTNOLA-26JAN24-B70.5,KXHIGHTNOLA-26JAN24,Climate and Weather,no,103,103,0,96.0,9888,0,412,0.041666666666666664,1769302800,1769344289,41489,no,1769344289,False,CLEAN
KXHIGHNY-26JAN24-B16.5,KXHIGHNY-26JAN24,Climate and Weather,yes,260,260,0,94.0,24440,0,1560,0.06382978723404255,1769310000,1769346120,36120,yes,1769346120,False,CLEAN
KXHIGHCHI-26JAN26-B13.5,KXHIGHCHI-26JAN26,Climate and Weather,no,40,40,0,98.0,3920,0,80,0.02040816326530612,1769479200,1769518950,39750,no,1769518950,False,CLEAN
KXHIGHCHI-26JAN26-B9.5,KXHIGHCHI-26JAN26,Climate and Weather,yes,361,361,0,91.0,32851,0,3249,0.0989010989010989,1769479200,1769518950,39750,yes,1769518950,False,CLEAN
KXHIGHPHIL-26JAN27-T26,KXHIGHPHIL-26JAN27,Climate and Weather,no,35,35,0,98.0,3430,0,70,0.02040816326530612,1769558400,1769602039,43639,no,1769602039,False,CLEAN
KXFEDCOMBO-26JAN-0-0,KXFEDCOMBO-26JAN,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1769616000,1769645519,29519,no,1769645519,False,CLEAN
KXFOMCDISSENTCOUNT-26JAN-3,KXFOMCDISSENTCOUNT-26JAN,Economics,no,156,156,0,91.0,14196,0,1404,0.0989010989010989,1769619600,1769631089,11489,no,1769631089,False,CLEAN
KXFOMCDISSENTCOUNT-26JAN-0,KXFOMCDISSENTCOUNT-26JAN,Economics,no,10,10,0,98.0,980,0,20,0.02040816326530612,1769623200,1769631089,7889,no,1769631089,False,CLEAN
KXHIGHTDC-26JAN29-B24.5,KXHIGHTDC-26JAN29,Climate and Weather,yes,115,115,0,96.0,11040,0,460,0.041666666666666664,1769731200,1769776276,45076,yes,1769776276,False,CLEAN
KXHIGHTSEA-26JAN29-B51.5,KXHIGHTSEA-26JAN29,Climate and Weather,yes,51,51,0,93.0,4743,0,357,0.07526881720430108,1769749200,1769788606,39406,yes,1769788606,False,CLEAN
KXAPRPOTUS-26JAN30-42.0,KXAPRPOTUS-26JAN30,Politics,no,46,46,0,97.0,4462,0,138,0.030927835051546393,1769788800,1769806826,18026,no,1769806826,False,CLEAN
KXHIGHPHIL-26JAN30-B19.5,KXHIGHPHIL-26JAN30,Climate and Weather,yes,107,107,0,96.0,10272,0,428,0.041666666666666664,1769817600,1769861246,43646,yes,1769861246,False,CLEAN
KXEPSTEIN-26FEB01,KXEPSTEIN-26FEB01,Politics,yes,180,180,0,97.0,17460,0,540,0.030927835051546393,1769868000,1769873096,5096,yes,1769873096,False,CLEAN
KXEOWEEK-26JAN31,KXEOWEEK-26JAN31,Politics,yes,515,515,0,97.0,49955,0,1545,0.030927835051546393,1769904000,1770132096,228096,yes,1770132096,False,CLEAN
KXTRUMPMEET-26JAN-JPOW,KXTRUMPMEET-26JAN,Politics,no,84,84,0,95.0,7980,0,420,0.05263157894736842,1769904000,1769963086,59086,no,1769963086,False,CLEAN
KXTRUMPMEET-26JAN-EMAC,KXTRUMPMEET-26JAN,Politics,no,162,162,0,94.0,15228,0,972,0.06382978723404255,1769907600,1769963076,55476,no,1769963076,False,CLEAN
KXNEWTARIFFS-26FEB01,KXNEWTARIFFS-26FEB01,Politics,no,154,154,0,97.0,14938,0,462,0.030927835051546393,1769911200,1769969006,57806,no,1769969006,False,CLEAN
KXHIGHTDC-26JAN31-B22.5,KXHIGHTDC-26JAN31,Climate and Weather,yes,7,7,0,95.0,665,0,35,0.05263157894736842,1769922000,1769964706,42706,yes,1769964706,False,CLEAN
KXHIGHPHIL-26FEB01-B28.5,KXHIGHPHIL-26FEB01,Climate and Weather,no,8,8,0,97.0,776,0,24,0.030927835051546393,1769990400,1770034056,43656,no,1770034056,False,CLEAN
KXHIGHTDC-26FEB01-T31,KXHIGHTDC-26FEB01,Climate and Weather,no,1,1,0,94.0,94,0,6,0.06382978723404255,1769994000,1770048156,54156,no,1770048156,False,CLEAN
KXHIGHTDC-26FEB02-B37.5,KXHIGHTDC-26FEB02,Climate and Weather,no,36,36,0,97.0,3492,0,108,0.030927835051546393,1770084000,1770679130,595130,scalar,1770679130,False,CLEAN
KXCABOUT-29-SM,KXCABOUT-29,Politics,yes,406,406,0,92.0,37352,0,3248,0.08695652173913043,1770163200,1770175697,12497,yes,1770175697,False,CLEAN
KXHIGHTSEA-26FEB03-T54,KXHIGHTSEA-26FEB03,Climate and Weather,yes,248,248,0,96.0,23808,0,-23808,-1.0,1770181200,1770217286,36086,no,1770217286,False,CLEAN
KXHIGHTSFO-26FEB05-B70.5,KXHIGHTSFO-26FEB05,Climate and Weather,no,27,27,0,94.0,2538,0,162,0.06382978723404255,1770364800,1770392209,27409,no,1770392209,False,CLEAN
KXAPRPOTUS-26FEB06-42.0,KXAPRPOTUS-26FEB06,Politics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1770393600,1770403169,9569,no,1770403169,False,CLEAN
KXHIGHTDC-26FEB06-B33.5,KXHIGHTDC-26FEB06,Climate and Weather,yes,31,31,0,96.0,2976,0,124,0.041666666666666664,1770422400,1770481899,59499,yes,1770481899,False,CLEAN
KXHIGHCHI-26FEB07-B24.5,KXHIGHCHI-26FEB07,Climate and Weather,yes,108,108,0,97.0,10476,0,324,0.030927835051546393,1770516000,1770555719,39719,yes,1770555719,False,CLEAN
KXHIGHLAX-26FEB07-B74.5,KXHIGHLAX-26FEB07,Climate and Weather,no,472,472,0,98.0,46256,0,944,0.02040816326530612,1770517992,1770553919,35927,no,1770553919,False,CLEAN
KXHIGHTSEA-26FEB07-B54.5,KXHIGHTSEA-26FEB07,Climate and Weather,no,9,9,0,97.0,873,0,27,0.030927835051546393,1770519600,1770569509,49909,no,1770569509,False,CLEAN
KXHIGHCHI-26FEB07-B26.5,KXHIGHCHI-26FEB07,Climate and Weather,no,40,40,0,97.0,3880,0,120,0.030927835051546393,1770526800,1770555719,28919,no,1770555719,False,CLEAN
KXEPSTEIN-26FEB08,KXEPSTEIN-26FEB08,Politics,no,38,38,0,97.0,3686,0,114,0.030927835051546393,1770559200,1770568539,9339,no,1770568539,False,CLEAN
KXSUPERBOWLAD-SB2026-LIQU,KXSUPERBOWLAD-SB2026,Companies,yes,526,526,0,95.0,49970,0,2630,0.05263157894736842,1770588000,1770597843,9843,yes,1770597843,False,CLEAN
KXSUPERBOWLAD-SB2026-TMOBILE,KXSUPERBOWLAD-SB2026,Companies,yes,129,129,0,98.0,12642,0,258,0.02040816326530612,1770588000,1770598732,10732,yes,1770598732,False,CLEAN
KXAAAGASW-26FEB09-2.925,KXAAAGASW-26FEB09,Economics,no,531,531,0,94.0,49914,0,3186,0.06382978723404255,1770595200,1770650790,55590,no,1770650790,False,CLEAN
KXSUPERBOWLAD-SB2026-HIMS,KXSUPERBOWLAD-SB2026,Companies,yes,526,526,0,95.0,49970,0,2630,0.05263157894736842,1770595200,1770608951,13751,yes,1770608951,False,CLEAN
KXSUPERBOWLAD-SB2026-OPENAI,KXSUPERBOWLAD-SB2026,Companies,yes,406,406,0,92.0,37352,0,3248,0.08695652173913043,1770595200,1770597493,2293,yes,1770597493,False,CLEAN
